Ticker,Expiration,TimeToMaturity,Strike,OptionType,LastPrice,Bid,Ask,Volume,OpenInterest,ImpliedVolatility,BisectionIV,BisectionTime,NewtonIV,NewtonTime,SecantIV,SecantTime,Delta_bs,Gamma_bs,Vega_bs,Delta_fd,Gamma_fd,Vega_fd,Parity_price,Bs_price,InTheMoney
^VIX,2025-02-19,0.013699,15,Call,1.57,1.53,1.58,1560,7904,1.57031,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65014,True
^VIX,2025-02-19,0.013699,15.5,Call,1.17,1.11,1.16,80,1465,1.35938,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25579,False
^VIX,2025-02-19,0.013699,16,Call,0.82,0.82,0.87,5904,48181,1.26563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943445,False
^VIX,2025-02-19,0.013699,16.5,Call,0.62,0.59,0.64,1728,47182,1.20118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719704,False
^VIX,2025-02-19,0.013699,17,Call,0.5,0.46,0.5,3381,166588,1.21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562674,False
^VIX,2025-02-19,0.013699,17.5,Call,0.39,0.37,0.41,260,29638,1.2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459439,False
^VIX,2025-02-19,0.013699,18,Call,0.32,0.31,0.35,1268,182484,1.30078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374949,False
^VIX,2025-02-19,0.013699,18.5,Call,0.25,0.26,0.3,31,11214,1.34766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319329,False
^VIX,2025-02-19,0.013699,19,Call,0.24,0.22,0.26,3729,203899,1.39453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272289,False
^VIX,2025-02-19,0.013699,19.5,Call,0.2,0.19,0.22,38,10901,1.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237053,False
^VIX,2025-02-19,0.013699,20,Call,0.19,0.17,0.19,3803,126043,1.48438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202485,False
^VIX,2025-02-19,0.013699,20.5,Call,0.24,0.14,0.18,1020,7636,1.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185803,False
^VIX,2025-02-19,0.013699,21,Call,0.13,0.13,0.16,236,120652,1.58594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165875,False
^VIX,2025-02-19,0.013699,21.5,Call,0.14,0.11,0.14,64,15213,1.61719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152869,False
^VIX,2025-02-19,0.013699,22,Call,0.11,0.1,0.13,11497,126141,1.66406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139978,False
^VIX,2025-02-19,0.013699,22.5,Call,0.11,0.09,0.12,82,3493,1.71094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127232,False
^VIX,2025-02-19,0.013699,23,Call,0.1,0.09,0.11,3010,216237,1.76563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117829,False
^VIX,2025-02-19,0.013699,23.5,Call,0.15,0.08,0.11,226,24892,1.82031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102285,False
^VIX,2025-02-19,0.013699,24,Call,0.08,0.07,0.09,1079,86413,1.82813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993069,False
^VIX,2025-02-19,0.013699,24.5,Call,0.13,0.07,0.09,54,798,1.89063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932637,False
^VIX,2025-02-19,0.013699,25,Call,0.08,0.06,0.08,2598,126346,1.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902777,False
^VIX,2025-02-19,0.013699,26,Call,0.07,0.06,0.07,10,39106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813599,False
^VIX,2025-02-19,0.013699,27,Call,0.07,0.05,0.07,2073,97889,2.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639229,False
^VIX,2025-02-19,0.013699,28,Call,0.05,0.04,0.07,7137,24904,2.17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582829,False
^VIX,2025-02-19,0.013699,29,Call,0.05,0.04,0.06,1,22749,2.23438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554858,False
^VIX,2025-02-19,0.013699,30,Call,0.05,0.03,0.06,862,375319,2.29688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472501,False
^VIX,2025-02-19,0.013699,31,Call,0.08,0.03,0.06,8,7751,2.39063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418823,False
^VIX,2025-02-19,0.013699,32,Call,0.05,0.03,0.06,102,29856,2.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392283,False
^VIX,2025-02-19,0.013699,33,Call,0.05,0.03,0.05,19,21040,2.51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036604,False
^VIX,2025-02-19,0.013699,34,Call,0.04,0.03,0.05,100,35177,2.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314759,False
^VIX,2025-02-19,0.013699,35,Call,0.04,0.03,0.05,281,171786,2.67188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,36,Call,0.07,0.02,0.05,29,18751,2.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,37,Call,0.04,0.02,0.05,200,10310,2.76563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,38,Call,0.09,0.02,0.05,750,45481,2.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,39,Call,0.06,0.02,0.04,952,20190,2.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,40,Call,0.03,0.02,0.04,578,186679,2.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,42.5,Call,0.03,0.01,0.04,1503,91114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,45,Call,0.03,0.01,0.04,7,56296,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,47.5,Call,0.02,0,0.03,4,42363,3.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,50,Call,0.02,0.01,0.03,32,87619,3.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,55,Call,0.02,0,0.02,10,39246,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,60,Call,0.02,0.01,0.02,15,211041,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,65,Call,0.03,0,0.03,2,51491,3.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,70,Call,0.02,0.01,0.02,4,53056,3.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,75,Call,0.03,0,0.03,1,28023,4.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,80,Call,0.02,0,0.03,3,66365,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,85,Call,0.02,0,0.02,1,48353,4.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,90,Call,0.02,0,0.03,38,43543,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,95,Call,0.01,0,0.03,5,10137,4.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,100,Call,0.01,0,0.03,4,21101,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,110,Call,0.01,0,0.02,100,5522,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,120,Call,0.02,0,0.02,100,6214,4.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,130,Call,0.01,0,0.02,3,7090,5.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,140,Call,0.01,0,0.02,85,9099,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,150,Call,0.01,0,0.02,2,6317,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,160,Call,0.01,0,0.02,1,170,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,170,Call,0.02,0,0.02,1,2715,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,180,Call,0.02,0,0.02,1,5014,5.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,185,Call,0.01,0,0.02,5,433,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,190,Call,0.06,0,0,1,2,0.500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,195,Call,0.1,0,0.03,1,101,6.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,200,Call,0.01,0,0.01,1,274,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
^VIX,2025-02-19,0.013699,9,Put,0.01,0,0.01,0,2,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685235,False
^VIX,2025-02-19,0.013699,10,Put,0.01,0,0.01,6,1197,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753091,False
^VIX,2025-02-19,0.013699,10.5,Put,0.01,0,0.01,2,702,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796564,False
^VIX,2025-02-19,0.013699,11,Put,0.01,0,0.01,1000,2121,1.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849668,False
^VIX,2025-02-19,0.013699,11.5,Put,0.01,0,0.01,30,294,0.906251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914803,False
^VIX,2025-02-19,0.013699,12,Put,0.01,0,0.01,20,10742,0.781252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100043,False
^VIX,2025-02-19,0.013699,12.5,Put,0.01,0,0.01,2,1787,0.656253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111315,False
^VIX,2025-02-19,0.013699,13,Put,0.01,0,0.01,2,24746,0.562504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127087,False
^VIX,2025-02-19,0.013699,13.5,Put,0.01,0,0.01,2,17558,0.500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146821,False
^VIX,2025-02-19,0.013699,14,Put,0.01,0,0.01,45,52495,0.390631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189466,False
^VIX,2025-02-19,0.013699,14.5,Put,0.01,0,0.01,627,41081,0.265632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352628,False
^VIX,2025-02-19,0.013699,15,Put,0.04,0.03,0.05,1679,203064,0.238289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099496,False
^VIX,2025-02-19,0.013699,15.5,Put,0.1,0.1,0.12,6882,52864,0.109384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257714,True
^VIX,2025-02-19,0.013699,16,Put,0.3,0.26,0.3,7731,148597,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568769,True
^VIX,2025-02-19,0.013699,16.5,Put,0.63,0.56,0.6,2066,51008,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04471,True
^VIX,2025-02-19,0.013699,17,Put,0.98,0.92,0.98,1260,234378,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54442,True
^VIX,2025-02-19,0.013699,17.5,Put,1.42,1.33,1.38,200,39878,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04414,True
^VIX,2025-02-19,0.013699,18,Put,1.84,1.76,1.82,669,132522,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54385,True
^VIX,2025-02-19,0.013699,18.5,Put,2.27,2.18,2.24,2,1117,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04356,True
^VIX,2025-02-19,0.013699,19,Put,2.73,2.67,2.72,2732,106508,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54327,True
^VIX,2025-02-19,0.013699,19.5,Put,2.87,3.1,3.2,5,168,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04298,True
^VIX,2025-02-19,0.013699,20,Put,3.7,3.55,3.65,93,48021,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54269,True
^VIX,2025-02-19,0.013699,20.5,Put,4,4.05,4.15,45,135,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0424,True
^VIX,2025-02-19,0.013699,21,Put,4.65,4.55,4.65,9,5244,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54212,True
^VIX,2025-02-19,0.013699,22,Put,5.6,5.55,5.65,11,1412,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54154,True
^VIX,2025-02-19,0.013699,22.5,Put,5.85,6,6.1,0,1,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04125,True
^VIX,2025-02-19,0.013699,23,Put,6.6,6.5,6.6,14,1119,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54096,True
^VIX,2025-02-19,0.013699,23.5,Put,6.55,6.95,7.1,0,5,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04067,True
^VIX,2025-02-19,0.013699,24,Put,7.55,7.45,7.55,11,635,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54039,True
^VIX,2025-02-19,0.013699,24.5,Put,8,7.95,8.05,0,1,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0401,True
^VIX,2025-02-19,0.013699,25,Put,8.2,8.45,8.55,5,1048,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53981,True
^VIX,2025-02-19,0.013699,26,Put,9.65,9.5,9.6,1,163,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5392,True
^VIX,2025-02-19,0.013699,27,Put,10.3,10.45,10.55,34,123,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5387,True
^VIX,2025-02-19,0.013699,28,Put,11.2,11.45,11.55,6,241,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5381,True
^VIX,2025-02-19,0.013699,29,Put,12.36,12.4,12.55,11,377,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5375,True
^VIX,2025-02-19,0.013699,30,Put,13.43,13.45,13.55,10,1435,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5369,True
^VIX,2025-02-19,0.013699,31,Put,14.45,14.45,14.55,1,640,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5363,True
^VIX,2025-02-19,0.013699,32,Put,15.3,15.4,15.5,8,415,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5358,True
^VIX,2025-02-19,0.013699,33,Put,16.3,16.4,16.5,1,91,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5352,True
^VIX,2025-02-19,0.013699,34,Put,17.5,17.45,17.55,13,10,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5346,True
^VIX,2025-02-19,0.013699,35,Put,18.5,18.45,18.55,1,2790,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,19.534,True
^VIX,2025-02-19,0.013699,36,Put,19.45,19.45,19.55,1,1873,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5335,True
^VIX,2025-02-19,0.013699,37,Put,20.2,20.4,20.5,1,9,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5329,True
^VIX,2025-02-19,0.013699,38,Put,21.15,21.4,21.5,32,33,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5323,True
^VIX,2025-02-19,0.013699,39,Put,22.75,22.45,22.55,150,152,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5317,True
^VIX,2025-02-19,0.013699,40,Put,22.75,23.4,23.5,1,485,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5312,True
^VIX,2025-02-19,0.013699,42.5,Put,25.9,25.9,26,7,86,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0297,True
^VIX,2025-02-19,0.013699,45,Put,28.3,28.4,28.5,2,10,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5283,True
^VIX,2025-02-19,0.013699,47.5,Put,30.85,30.95,31,0,1,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0268,True
^VIX,2025-02-19,0.013699,50,Put,33.15,33.4,33.5,1,4,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5254,True
^VIX,2025-02-19,0.013699,55,Put,38.35,38.4,38.5,1,8,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5225,True
^VIX,2025-02-19,0.013699,60,Put,42.8,43.35,43.45,337,343,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5196,True
^VIX,2025-02-19,0.013699,65,Put,48.37,48.35,48.45,3,4,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5167,True
^VIX,2025-02-19,0.013699,70,Put,52.31,53.4,53.5,3,107,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5138,True
^VIX,2025-02-19,0.013699,75,Put,58.35,58.35,58.45,0,348,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,59.511,True
^VIX,2025-02-19,0.013699,80,Put,63,63.35,63.45,278,379,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5081,True
^VIX,2025-02-19,0.013699,85,Put,68.05,68.35,68.45,0,59,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5052,True
^VIX,2025-02-19,0.013699,95,Put,77.6,78.35,78.45,287,523,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4994,True
^VIX,2025-02-19,0.013699,100,Put,83.3,83.35,83.45,1,309,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4965,True
^VIX,2025-02-19,0.013699,110,Put,92.6,93.3,93.4,0,237,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4908,True
^VIX,2025-02-19,0.013699,120,Put,102.2,103.35,103.45,100,192,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,104.485,True
^VIX,2025-02-19,0.013699,130,Put,113.07,113.35,113.45,2,385,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,114.479,True
^VIX,2025-02-19,0.013699,140,Put,123.08,123.35,123.45,1,861,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,124.473,True
^VIX,2025-02-19,0.013699,150,Put,132.35,133.3,133.45,187,1077,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,134.468,True
^VIX,2025-02-19,0.013699,180,Put,161.38,161.45,161.75,4,4,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,164.45,True
^VIX,2025-02-19,0.013699,195,Put,171.94,172.2,172.5,2,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,179.442,True
^VIX,2025-02-19,0.013699,200,Put,183,183.2,183.45,1,86,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,184.439,True
^VIX,2025-03-18,0.087671,10,Call,7.4,7.25,7.5,8,692,2.75684,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15405,True
^VIX,2025-03-18,0.087671,10.5,Call,6.99,6.75,7,13,38,2.57129,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66129,True
^VIX,2025-03-18,0.087671,11,Call,6.5,6.3,6.5,1,294,2.41309,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19387,True
^VIX,2025-03-18,0.087671,11.5,Call,5.8,5.85,5.95,2,154,2.24317,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72715,True
^VIX,2025-03-18,0.087671,12,Call,5.3,5.35,5.45,11,779,2.08008,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18692,True
^VIX,2025-03-18,0.087671,12.5,Call,4.95,4.85,4.95,10,409,1.92188,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7467,True
^VIX,2025-03-18,0.087671,13,Call,4.45,4.4,4.5,901,4791,1.79981,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30752,True
^VIX,2025-03-18,0.087671,13.5,Call,3.95,3.9,4,3,905,1.64844,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77071,True
^VIX,2025-03-18,0.087671,14,Call,3.5,3.5,3.55,98,3005,1.54297,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38384,True
^VIX,2025-03-18,0.087671,14.5,Call,3.05,3.05,3.15,110,3983,1.43653,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94934,True
^VIX,2025-03-18,0.087671,15,Call,2.72,2.7,2.75,289,18930,1.3545,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60529,True
^VIX,2025-03-18,0.087671,16,Call,2.19,2.18,2.2,586,18144,1.29102,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07304,False
^VIX,2025-03-18,0.087671,17,Call,1.82,1.8,1.83,2423,57614,1.28223,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71811,False
^VIX,2025-03-18,0.087671,18,Call,1.55,1.53,1.57,2117,122695,1.30274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49262,False
^VIX,2025-03-18,0.087671,19,Call,1.36,1.34,1.38,105,75836,1.34082,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30924,False
^VIX,2025-03-18,0.087671,20,Call,1.23,1.2,1.23,26091,322574,1.38379,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14439,False
^VIX,2025-03-18,0.087671,21,Call,1.08,1.08,1.1,236,59604,1.42285,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03018,False
^VIX,2025-03-18,0.087671,22,Call,0.97,0.96,0.99,177,62667,1.45313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938579,False
^VIX,2025-03-18,0.087671,23,Call,0.9,0.89,0.91,20268,53072,1.49805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855803,False
^VIX,2025-03-18,0.087671,24,Call,0.82,0.82,0.84,59,100012,1.53711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77741,False
^VIX,2025-03-18,0.087671,25,Call,0.76,0.74,0.78,2615,184146,1.56641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716934,False
^VIX,2025-03-18,0.087671,26,Call,0.71,0.69,0.73,61,53475,1.60352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674232,False
^VIX,2025-03-18,0.087671,27,Call,0.66,0.64,0.68,55,69719,1.63477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631378,False
^VIX,2025-03-18,0.087671,28,Call,0.62,0.6,0.64,81,43825,1.66797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588428,False
^VIX,2025-03-18,0.087671,29,Call,0.6,0.56,0.6,2,20522,1.69531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554285,False
^VIX,2025-03-18,0.087671,30,Call,0.54,0.54,0.56,1873,372913,1.72656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511268,False
^VIX,2025-03-18,0.087671,31,Call,0.52,0.5,0.53,12,16030,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490256,False
^VIX,2025-03-18,0.087671,32,Call,0.5,0.48,0.51,5,9294,1.7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464776,False
^VIX,2025-03-18,0.087671,33,Call,0.46,0.44,0.48,2,16988,1.79883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434893,False
^VIX,2025-03-18,0.087671,34,Call,0.45,0.42,0.45,350,19177,1.82031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41811,False
^VIX,2025-03-18,0.087671,35,Call,0.42,0.4,0.42,1363,156684,1.83984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39697,False
^VIX,2025-03-18,0.087671,36,Call,0.43,0.38,0.41,3670,15369,1.86524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38008,False
^VIX,2025-03-18,0.087671,37,Call,0.44,0.36,0.39,852,58729,1.88477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358863,False
^VIX,2025-03-18,0.087671,38,Call,0.38,0.34,0.38,1237,17419,1.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342014,False
^VIX,2025-03-18,0.087671,39,Call,0.34,0.33,0.36,2200,348,1.92578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329454,False
^VIX,2025-03-18,0.087671,40,Call,0.33,0.32,0.35,277,143829,1.95117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312582,False
^VIX,2025-03-18,0.087671,42.5,Call,0.3,0.28,0.31,1501,129284,1.98438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278996,False
^VIX,2025-03-18,0.087671,45,Call,0.28,0.25,0.28,1442,101378,2.02149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253962,False
^VIX,2025-03-18,0.087671,47.5,Call,0.22,0.23,0.26,20,12853,2.06446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228926,False
