Ticker,Expiration,TimeToMaturity,Strike,OptionType,LastPrice,Bid,Ask,Volume,OpenInterest,ImpliedVolatility,BisectionIV,BisectionTime,NewtonIV,NewtonTime,SecantIV,SecantTime,Delta_bs,Gamma_bs,Vega_bs,Delta_fd,Gamma_fd,Vega_fd,Parity_price,Bs_price,InTheMoney
SPY,2025-02-21,0.021918,530,Call,69.6,72.49,73.14,1,327,1e-05,0.0001,0.000378,-1.47492e+10,0.000969,0.138528,0.002452,1,0,0,1,0,0,74.2611,0,True
SPY,2025-02-21,0.021918,531,Call,74.71,71.74,71.88,1,2,1e-05,0.0001,0.000361,-1.3826e+11,0.001004,0.130306,0.002366,1,0,0,1,0,0,73.2521,0,True
SPY,2025-02-21,0.021918,532,Call,77.6,70.65,70.79,1,96,1e-05,0.0001,0.000377,-6.91473e+30,0.000976,0.0853026,0.002338,1,0,0,1,0,0,72.263,0,True
SPY,2025-02-21,0.021918,533,Call,66.79,69.75,69.89,1,325,1e-05,0.0001,0.000365,-3.06069e+11,0.00103,0.121983,0.002339,1,0,0,1,0,0,71.2539,0,True
SPY,2025-02-21,0.021918,534,Call,59.58,68.73,68.87,1,332,1e-05,0.0001,0.000372,-4.9092e+14,0.000987,0.107232,0.002321,1,0,0,1,0,0,70.2549,0,True
SPY,2025-02-21,0.021918,535,Call,66.88,67.75,67.89,4,135,1e-05,0.0001,0.00037,-1.25622e+13,0.000958,0.109186,0.00239,1,0,0,1,0,0,69.2658,0,True
SPY,2025-02-21,0.021918,536,Call,65.5,66.67,66.81,1,204,1e-05,0.0001,0.000372,-7.42611e+36,0.001006,0.0682992,0.002346,1,0,0,1,0,0,68.2967,0,True
SPY,2025-02-21,0.021918,537,Call,70.2,65.79,65.93,1,101,1e-05,0.0001,0.00035,-4.28584e+10,0.000974,0.112618,0.002334,1,0,0,1,0,0,67.2776,0,True
SPY,2025-02-21,0.021918,538,Call,67.76,64.81,64.95,2,106,1e-05,0.0001,0.000365,-4.59227e+09,0.001035,0.114102,0.002393,1,0,0,1,0,0,66.2686,0,True
SPY,2025-02-21,0.021918,539,Call,58.17,63.73,63.87,4,14,1e-05,0.0001,0.000348,-2.6047e+23,0.00104,0.0741208,0.002322,1,0,0,1,0,0,65.2995,0,True
SPY,2025-02-21,0.021918,540,Call,60.95,62.79,62.92,2,960,1e-05,0.0001,0.000331,-1.44893e+14,0.000979,0.0903672,0.002321,1,0,0,1,0,0,64.2704,0,True
SPY,2025-02-21,0.021918,541,Call,44.7,61.86,62.01,1,398,1e-05,0.0001,0.000369,-5.43779e+07,0.000992,0.115717,0.00242,1,0,0,1,0,0,63.3013,0,True
SPY,2025-02-21,0.021918,542,Call,54.96,60.87,61.01,1,352,1e-05,0.0001,0.000338,-9.9504e+07,0.000986,0.110795,0.002439,1,0,0,1,0,0,62.3023,0,True
SPY,2025-02-21,0.021918,543,Call,58.42,59.73,59.89,20,544,1e-05,0.0001,0.000366,-3.35267e+36,0.000959,0.0502883,0.002372,1,0,0,1,0,0,61.3032,0,True
SPY,2025-02-21,0.021918,544,Call,56.95,58.76,58.91,4,270,1e-05,0.0001,0.000376,-3.26532e+29,0.00108,0.053728,0.002361,1,0,0,1,0,0,60.3041,0,True
SPY,2025-02-21,0.021918,545,Call,57.96,57.79,57.92,4,312,1e-05,0.0001,0.000357,-1.32842e+26,0.00106,0.0548727,0.002359,1,0,0,1,0,0,59.295,0,True
SPY,2025-02-21,0.021918,546,Call,56.53,56.94,57.09,2,72,1e-05,0.0001,0.000344,-1.41904e+06,0.000955,0.11153,0.00242,1,0,0,1,0,0,58.296,0,True
SPY,2025-02-21,0.021918,547,Call,59.02,55.89,56.03,1,150,1e-05,0.0001,0.000329,-3.16593e+10,0.000986,0.0830257,0.002333,1,0,0,1,0,0,57.2969,0,True
SPY,2025-02-21,0.021918,548,Call,54.06,54.79,54.92,4,462,1e-05,0.0001,0.000348,-1.26973e+48,0.000983,0.0323205,0.002353,1,0,0,1,0,0,56.3078,0,True
SPY,2025-02-21,0.021918,549,Call,56.78,53.88,54.02,1,418,1e-05,0.0001,0.000352,-5.40253e+14,0.00097,0.0641265,0.002359,1,0,0,1,0,0,55.3088,0,True
SPY,2025-02-21,0.021918,550,Call,50.98,52.74,52.88,38,7436,1e-05,0.0001,0.000429,0.0108835,0.000764,0.0271152,0.002952,1,0,0,1,0,0,54.3197,0,True
SPY,2025-02-21,0.021918,551,Call,43.28,51.74,51.87,4,782,1e-05,0.0001,0.000344,0.0015904,0.000808,0.0173157,0.002961,1,0,0,1,0,0,53.3206,0,True
SPY,2025-02-21,0.021918,552,Call,50.73,50.76,50.91,31,1031,1e-05,0.0001,0.000353,0.00824091,0.00078,0.0215323,0.002971,1,0,0,1,0,0,52.3115,0,True
SPY,2025-02-21,0.021918,553,Call,58.34,49.83,49.96,500,309,1e-05,0.0001,0.000349,-4e+102,0.000982,0.00966947,0.002393,1,0,0,1,0,0,51.3425,0,True
SPY,2025-02-21,0.021918,554,Call,54.36,48.88,49.01,1,577,1e-05,0.0001,0.000338,-2.58757e+43,0.001001,0.0226946,0.002362,1,0,0,1,0,0,50.3234,0,True
SPY,2025-02-21,0.021918,555,Call,47.36,47.87,48,10,10604,1e-05,0.0001,0.000349,-1.98298e+79,0.000959,0.0101609,0.002347,1,0,0,1,0,0,49.3443,0,True
SPY,2025-02-21,0.021918,556,Call,46.44,46.15,47.04,1,240,1e-05,0.0001,0.000335,-7.75775e+155,0.001199,1680.65,0.007095,1,0,0,1,0,0,48.3452,0,True
SPY,2025-02-21,0.021918,557,Call,47.4,45.83,45.96,10,234,1e-05,0.0001,0.000344,-0.00236075,0.000775,0.00460916,0.002712,1,0,0,1,0,0,47.3562,0,True
SPY,2025-02-21,0.021918,558,Call,44.37,44.84,44.97,42,220,1e-05,0.0001,0.000336,-0.00588434,0.000784,5.33882e-05,0.002744,1,0,0,1,0,0,46.3871,0,True
SPY,2025-02-21,0.021918,559,Call,45.44,43.74,43.87,10,331,1e-05,0.0001,0.000336,2.44431e+14,0.001013,0.0667216,0.003832,1,0,0,1,0,0,45.378,0,True
SPY,2025-02-21,0.021918,560,Call,41.92,43.03,43.15,18,11813,1e-05,0.0001,0.000339,-1.35916e+19,0.000989,0.0314341,0.002408,1,0,0,1,0,0,44.3789,0,True
SPY,2025-02-21,0.021918,561,Call,41.97,41.86,41.99,3,114,1e-05,0.0001,0.000331,1.38704e+110,0.000985,0.0199561,0.011868,1,0,0,1,0,0,43.3699,0,True
SPY,2025-02-21,0.021918,562,Call,38.69,40.89,41.02,3,207,1e-05,0.0001,0.00036,1.06181e+174,0.00098,0.0033544,0.013559,1,0,0,1,0,0,42.4008,0,True
SPY,2025-02-21,0.021918,563,Call,43.57,39.83,39.99,2,104,1e-05,0.0001,0.0004,8.67803e+20,0.000972,0.062842,0.003731,1,0,0,1,0,0,41.4517,0,True
SPY,2025-02-21,0.021918,564,Call,44.33,38.9,39.03,16,172,1e-05,0.0001,0.000352,1.56699e+48,0.000993,8277.72,0.005319,1,0,0,1,0,0,40.4227,0,True
SPY,2025-02-21,0.021918,565,Call,37.65,38.06,38.19,2,10348,1e-05,0.0001,0.000342,-8.81698e+57,0.001,0.000995803,0.00229,1,0,0,1,0,0,39.4036,0,True
SPY,2025-02-21,0.021918,566,Call,38.74,36.95,37.07,2,129,1e-05,0.0001,0.000343,3.22748e+48,0.001008,0.0742571,0.004331,1,0,0,1,0,0,38.4545,0,True
SPY,2025-02-21,0.021918,567,Call,38.8,35.94,36.07,1,207,1e-05,0.0001,0.00036,2.62177e+22,0.000988,0.0514491,0.003789,1,0,0,1,0,0,37.4454,0,True
SPY,2025-02-21,0.021918,568,Call,37.09,34.94,35.09,4,203,1e-05,0.0001,0.00032,2.08882e+16,0.000985,0.0404557,0.004,1,0,0,1,0,0,36.4764,0,True
SPY,2025-02-21,0.021918,569,Call,37.61,33.88,34.01,1,142,1e-05,0.0001,0.000355,3608.97,0.000985,127.389,0.006949,1,0,0,1,0,0,35.4973,0,True
SPY,2025-02-21,0.021918,570,Call,31.2,33.13,33.26,17,1141,1e-05,0.0001,0.000377,-1.1225e+268,0.000985,0.00353896,0.002623,1,0,0,1,0,0,34.4582,0,True
SPY,2025-02-21,0.021918,571,Call,35.36,31.91,32.04,2,549,1e-05,0.0001,0.000339,-2.34885e+157,0.001211,0.0275209,0.006258,1,0,0,1,0,0,33.4891,0,True
SPY,2025-02-21,0.021918,572,Call,31.26,31.01,31.16,1,299,1e-05,0.0001,0.000273,2.40346e+08,0.000825,0.0293647,0.003667,1,0,0,1,0,0,32.5901,0,True
SPY,2025-02-21,0.021918,573,Call,33.29,30.03,30.16,3,264,1e-05,0.0001,0.000273,1.35509e+06,0.000808,0.00296649,0.007916,1,0,0,1,0,0,31.571,0,True
SPY,2025-02-21,0.021918,574,Call,30.92,29.08,29.2,2,378,1e-05,0.0001,0.000276,1.58856e+08,0.000795,0.017547,0.003649,1,0,0,1,0,0,30.5419,0,True
SPY,2025-02-21,0.021918,575,Call,26.98,28.07,28.18,8,25305,1e-05,0.0001,0.000275,7204.14,0.000819,0.0489012,0.004719,1,0,0,1,0,0,29.5428,0,True
SPY,2025-02-21,0.021918,576,Call,26.9,27.11,27.23,2,638,1e-05,0.0001,0.000273,73758,0.000845,0.00559199,0.007191,1,0,0,1,0,0,28.6038,0,True
SPY,2025-02-21,0.021918,577,Call,25.68,26.14,26.27,10,388,1e-05,0.0001,0.000273,172956,0.000837,0.048262,0.007064,1,0,0,1,0,0,27.6247,0,True
SPY,2025-02-21,0.021918,578,Call,28.59,25.1,25.22,3,825,1e-05,0.0001,0.000272,-531.885,0.001012,5578.13,0.003036,1,0,0,1,0,0,26.7256,0,True
SPY,2025-02-21,0.021918,579,Call,22.75,24.18,24.29,2,952,1e-05,0.0001,0.000274,800.95,0.000803,0.000468062,0.006225,1,0,0,1,0,0,25.7366,0,True
SPY,2025-02-21,0.021918,580,Call,22.01,23.21,23.33,39,11138,1e-05,0.0001,0.000272,932.265,0.000798,0.0123255,0.00662,1,0,0,1,0,0,24.7375,0,True
SPY,2025-02-21,0.021918,581,Call,20.4,22.32,22.45,9,869,1e-05,0.0001,0.000274,1.29562e+20,0.000796,0.0110782,0.00308,1,0,0,1,0,0,23.8184,0,True
SPY,2025-02-21,0.021918,582,Call,22.24,21.36,21.47,20,1333,1e-05,0.0001,0.000271,1.69547e+19,0.000801,0.00707377,0.003086,1,0,0,1,0,0,22.8493,0,True
SPY,2025-02-21,0.021918,583,Call,18.11,20.44,20.55,1,1693,1e-05,0.0001,0.000275,-0.00527006,0.000644,0.0324348,0.002953,1,0,0,1,0,0,21.8903,0,True
SPY,2025-02-21,0.021918,584,Call,21.21,19.51,19.62,14,1878,1e-05,0.0001,0.000284,-1.09971e+126,0.000804,139.212,0.008013,1,0,0,1,0,0,21.0412,0,True
SPY,2025-02-21,0.021918,585,Call,18,18.59,18.7,129,12859,0.0903411,0.0001,0.000273,-3.02313e+14,0.000803,0.00246406,0.001782,1,0,0,1,0,0,20.0421,0,True
SPY,2025-02-21,0.021918,586,Call,17.07,17.76,17.87,4,1573,0.109384,0.0001,0.000274,-1.68515e+08,0.001621,0.0188916,0.002659,1,0,0,1,0,0,19.203,0,True
SPY,2025-02-21,0.021918,587,Call,15.49,16.79,16.88,7,2022,0.105234,0.0001,0.000289,-3.83196e+15,0.001605,0.016539,0.00266,1,0,0,1,0,0,18.214,0,True
SPY,2025-02-21,0.021918,588,Call,15.65,16.02,16.12,3,4822,0.117807,0.0001,0.000271,1.87631e+08,0.002151,0.035073,0.00417,1,0,0,1,0,0,17.3849,0,True
SPY,2025-02-21,0.021918,589,Call,14.38,15.02,15.12,7,1563,0.112069,0.0001,0.000272,-5.4359e+61,0.001337,0.00173875,0.005848,1,0,0,1,0,0,16.5558,0,True
SPY,2025-02-21,0.021918,590,Call,14.11,14.06,14.15,735,30576,0.108041,0.0001,0.000272,-0.00144749,0.004168,0.027237,0.002324,1,0,0,1,0,0,15.5867,0,True
SPY,2025-02-21,0.021918,591,Call,12.07,13.35,13.43,8,2892,0.11622,0.0961532,0.003496,0.0961533,0.001045,0.0961533,0.001905,0.940207,0.0138259,10.6166,0.940207,0.0138243,10.6166,14.8577,0,True
SPY,2025-02-21,0.021918,592,Call,11.94,12.41,12.49,32,3424,0.112436,0.0953554,0.003436,0.0953555,0.001043,0.0953555,0.001906,0.926423,0.0163705,12.4663,0.926423,0.0163681,12.4663,13.8686,0,True
SPY,2025-02-21,0.021918,593,Call,11.42,11.61,11.68,48,2775,0.113656,0.102363,0.003563,0.102363,0.001048,0.102363,0.001655,0.892522,0.0202158,16.5257,0.892522,0.0202192,16.5257,13.0795,0,True
SPY,2025-02-21,0.021918,594,Call,10.15,10.8,10.86,11,2266,0.113412,0.105636,0.003305,0.105636,0.00087,0.105636,0.001653,0.863104,0.0232204,19.5888,0.863104,0.0232163,19.5888,12.2705,0,True
SPY,2025-02-21,0.021918,595,Call,9.66,10.03,10.09,765,32145,0.114023,0.109071,0.003343,0.109071,0.000867,0.109071,0.001404,0.830524,0.0259108,22.5692,0.830524,0.0259121,22.5692,11.5114,0,True
SPY,2025-02-21,0.021918,596,Call,8.67,9.24,9.3,246,3058,0.113107,0.109951,0.00377,0.109951,0.000891,0.109951,0.001548,0.801098,0.0283986,24.9359,0.801098,0.0284018,24.9359,10.9723,0,True
SPY,2025-02-21,0.021918,597,Call,8.02,8.44,8.49,572,2685,0.110849,0.10905,0.002521,0.109056,0.000868,0.109056,0.001156,0.77294,0.0309345,26.9399,0.77294,0.0309342,26.9399,9.97324,0,True
SPY,2025-02-21,0.021918,598,Call,7.75,7.71,7.74,405,3067,0.109628,0.109439,0.0028,0.109439,0.000586,0.109439,0.000948,0.739777,0.0331809,28.9995,0.739777,0.0331838,28.9995,9.22416,0,True
SPY,2025-02-21,0.021918,599,Call,7.15,7.03,7.06,3418,3939,0.109567,0.110624,0.00267,0.110624,0.000421,0.110624,0.001003,0.703306,0.0349939,30.915,0.703306,0.03499,30.915,8.57509,0,True
SPY,2025-02-21,0.021918,600,Call,6.48,6.44,6.45,9922,17166,0.110483,0.113049,0.002739,0.113049,0.000543,0.113049,0.000833,0.663913,0.0361072,32.5979,0.663913,0.0361069,32.5979,7.85602,0,True
SPY,2025-02-21,0.021918,601,Call,5.75,5.67,5.69,8826,2697,0.106576,0.109309,0.002373,0.109309,0.000546,0.109309,0.00083,0.630878,0.0386225,33.7151,0.630878,0.0386223,33.7151,7.23694,0,True
SPY,2025-02-21,0.021918,602,Call,5.08,5.1,5.12,7289,6169,0.106759,0.110303,0.002575,0.110303,0.00055,0.110303,0.000847,0.590763,0.0394203,34.7245,0.590763,0.0394223,34.7245,6.63787,0,True
SPY,2025-02-21,0.021918,603,Call,4.47,4.52,4.53,2317,4966,0.105478,0.109707,0.002761,0.109707,0.000547,0.109707,0.000826,0.551114,0.0403577,35.3582,0.551114,0.040356,35.3582,5.9688,0,True
SPY,2025-02-21,0.021918,604,Call,3.92,3.92,3.94,2159,12219,0.10325,0.107713,0.002725,0.107713,0.000545,0.107713,0.000677,0.510629,0.041431,35.6385,0.510629,0.0414332,35.6385,5.50972,0,False
SPY,2025-02-21,0.021918,605,Call,3.45,3.42,3.44,14425,43131,0.102304,0.107238,0.002797,0.107238,0.000542,0.107238,0.000826,0.469112,0.0415043,35.5443,0.469112,0.0415042,35.5443,4.83065,0,False
SPY,2025-02-21,0.021918,606,Call,3.05,2.98,3,1888,6853,0.101938,0.10729,0.002716,0.10729,0.000571,0.10729,0.000829,0.428014,0.0409298,35.0692,0.428014,0.0409315,35.0692,5.53158,0,False
SPY,2025-02-21,0.021918,607,Call,2.56,2.5,2.52,2388,4650,0.0994353,0.104987,0.002897,0.104987,0.000545,0.104987,0.000828,0.385206,0.0407488,34.1649,0.385206,0.0407496,34.1649,4.0325,0,False
SPY,2025-02-21,0.021918,608,Call,2.13,2.15,2.16,1734,16086,0.0990691,0.10511,0.002531,0.105109,0.000547,0.105109,0.00083,0.345588,0.0392496,32.9462,0.345588,0.039249,32.9462,3.64343,0,False
SPY,2025-02-21,0.021918,609,Call,1.75,1.73,1.74,1446,4019,0.0958953,0.10193,0.002761,0.10193,0.00055,0.10193,0.000997,0.301869,0.0382777,31.1585,0.301869,0.0382784,31.1585,3.55436,0,False
SPY,2025-02-21,0.021918,610,Call,1.44,1.41,1.43,23532,33783,0.0946135,0.100661,0.002648,0.100661,0.000547,0.100661,0.001099,0.262434,0.0362317,29.1258,0.262434,0.0362306,29.1258,3.47528,0,False
SPY,2025-02-21,0.021918,611,Call,1.19,1.15,1.17,1471,4552,0.093698,0.0999209,0.003269,0.0999208,0.000902,0.0999208,0.001164,0.226204,0.0336888,26.8826,0.226204,0.0336918,26.8825,3.07621,0,False
SPY,2025-02-21,0.021918,612,Call,0.9,0.89,0.9,1542,6240,0.0910735,0.0974826,0.003336,0.0974827,0.000869,0.0974827,0.001418,0.188381,0.0309867,24.1229,0.188381,0.0309885,24.1229,3.57714,0,False
SPY,2025-02-21,0.021918,613,Call,0.71,0.72,0.73,970,8935,0.0908904,0.097473,0.003387,0.097473,0.000875,0.097473,0.001407,0.159357,0.0278593,21.6862,0.159357,0.0278579,21.6861,4.38806,0,False
SPY,2025-02-21,0.021918,614,Call,0.55,0.53,0.54,1089,6541,0.0884491,0.0949777,0.002897,0.0949783,0.001048,0.0949783,0.001657,0.127227,0.0245538,18.6238,0.127227,0.0245532,18.6238,3.38899,0,False
SPY,2025-02-21,0.021918,615,Call,0.42,0.41,0.42,4565,35398,0.0878997,0.094537,0.003476,0.094537,0.001052,0.094537,0.001657,0.10361,0.0213166,16.0934,0.10361,0.021317,16.0934,2.42992,0,False
SPY,2025-02-21,0.021918,616,Call,0.32,0.3,0.31,1434,5747,0.086557,0.0931602,0.003327,0.0931601,0.001065,0.0931601,0.002024,0.0810729,0.018038,13.4198,0.0810729,0.0180394,13.4198,3.34084,0,False
